EMPLOYEE_KEY,EMP_CODE,EMP_FIRSTNAME,EMP_LASTNAME,EMP_SALARY,SALARY_CURRENCY,EMP_GENDER_CODE,EMP_COUNTRYOFBIRTH_CODE,EMP_BIRTH_DATE,EMP_SENIORITY_DATE
EMP_103252,103252,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103959,103959,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103962,103962,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103963,103963,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103965,103965,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103982,103982,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103984,103984,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103389,103389,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103060,103060,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103295,103295,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103031,103031,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103033,103033,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103266,103266,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103047,103047,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103272,103272,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103275,103275,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103277,103277,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103279,103279,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103280,103280,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103891,103891,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103840,103840,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103102,103102,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103312,103312,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103316,103316,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103091,103091,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103155,103155,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103157,103157,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103158,103158,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103160,103160,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103201,103201,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103203,103203,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103206,103206,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103122,103122,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103127,103127,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103401,103401,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103406,103406,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103503,103503,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103230,103230,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103235,103235,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103237,103237,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103411,103411,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103652,103652,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103657,103657,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103660,103660,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103288,103288,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103534,103534,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103536,103536,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103676,103676,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103341,103341,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_99941,99941,alex,dupont,300000.0,EUR,1,FRA,1980-01-01,2019-01-01
EMP_103559,103559,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103562,103562,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103574,103574,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103580,103580,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103909,103909,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103211,103211,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103449,103449,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103375,103375,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103376,103376,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103170,103170,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103176,103176,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103539,103539,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103781,103781,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103784,103784,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106852,106852,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106104,106104,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107072,107072,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107075,107075,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107082,107082,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106724,106724,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106159,106159,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106188,106188,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106227,106227,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106234,106234,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105103,105103,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106289,106289,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106293,106293,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106268,106268,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106271,106271,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106273,106273,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106310,106310,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105961,105961,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105967,105967,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107028,107028,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107142,107142,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107165,107165,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107166,107166,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106933,106933,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107170,107170,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107172,107172,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105970,105970,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104171,104171,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107262,107262,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107264,107264,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107233,107233,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107241,107241,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107187,107187,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107193,107193,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107196,107196,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104184,104184,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104788,104788,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104792,104792,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107274,107274,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107275,107275,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107276,107276,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106192,106192,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107250,107250,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107256,107256,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106262,106262,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107200,107200,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107207,107207,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106295,106295,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105639,105639,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104779,104779,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105541,105541,parcial,reduccion,150000.0,EUR,2,ESP,1970-01-15,2020-03-01
EMP_105682,105682,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106398,106398,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106400,106400,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106401,106401,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106330,106330,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106466,106466,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107268,107268,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104003,104003,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106302,106302,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106304,106304,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106482,106482,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105700,105700,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105701,105701,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105706,105706,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106488,106488,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106505,106505,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106533,106533,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106536,106536,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106537,106537,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106669,106669,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107231,107231,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106574,106574,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105621,105621,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105640,105640,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105681,105681,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106622,106622,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106628,106628,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106687,106687,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106701,106701,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105695,105695,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106752,106752,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106427,106427,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106801,106801,tramo,nuevo,150000.0,EUR,2,ESP,1970-01-15,2020-04-01
EMP_106803,106803,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106809,106809,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106233,106233,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106971,106971,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106832,106832,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106846,106846,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106972,106972,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104029,104029,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104421,104421,mitad,alta,100000.0,EUR,2,ESP,1970-01-15,2020-01-05
EMP_104601,104601,delegado dos,pago,100000.0,EUR,1,ESP,1970-01-01,2019-01-01
EMP_106562,106562,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106868,106868,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106870,106870,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106875,106875,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106468,106468,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105716,105716,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106583,106583,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106906,106906,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106909,106909,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106598,106598,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106147,106147,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106631,106631,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106981,106981,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_103758,103758,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106757,106757,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107023,107023,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107024,107024,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107033,107033,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107062,107062,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106494,106494,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106566,106566,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106626,106626,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106807,106807,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104214,104214,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104830,104830,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104831,104831,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104767,104767,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104768,104768,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105214,105214,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105216,105216,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105242,105242,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105256,105256,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105178,105178,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105831,105831,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104777,104777,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105798,105798,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105823,105823,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_108742,108742,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_108752,108752,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_108753,108753,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104984,104984,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105636,105636,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105763,105763,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105764,105764,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105765,105765,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105213,105213,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106044,106044,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106065,106065,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107854,107854,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_108328,108328,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105171,105171,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104046,104046,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105249,105249,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104004,104004,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104005,104005,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104009,104009,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105321,105321,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104019,104019,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104021,104021,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104024,104024,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104088,104088,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107484,107484,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107841,107841,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107847,107847,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105802,105802,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104052,104052,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104055,104055,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104061,104061,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105827,105827,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104077,104077,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104133,104133,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105127,105127,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105850,105850,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104096,104096,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104100,104100,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104106,104106,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104111,104111,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104113,104113,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104118,104118,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104231,104231,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_106009,106009,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105016,105016,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104248,104248,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104249,104249,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104257,104257,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104269,104269,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105029,105029,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105916,105916,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104292,104292,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104307,104307,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104308,104308,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104309,104309,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105927,105927,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104147,104147,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104149,104149,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104151,104151,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104341,104341,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104153,104153,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104154,104154,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104681,104681,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104701,104701,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104244,104244,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104381,104381,status,cambio,200000.0,EUR,2,ESP,1970-01-15,2020-01-01
EMP_104849,104849,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104203,104203,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104205,104205,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104219,104219,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104223,104223,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105031,105031,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105032,105032,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105035,105035,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105041,105041,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104903,104903,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104258,104258,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104860,104860,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104862,104862,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104863,104863,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104891,104891,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105045,105045,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105940,105940,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105941,105941,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104333,104333,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104960,104960,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104961,104961,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104964,104964,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104304,104304,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104165,104165,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104166,104166,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104200,104200,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104806,104806,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_104808,104808,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_108756,108756,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107454,107454,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_107456,107456,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105747,105747,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_105787,105787,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
EMP_108176,108176,fabrice,etienne,650000.0,   ,1,CHE,1970-03-15,2019-01-01
